readout,kind,block,dim,category,n_exemplars,k,effective_k,mean_knn_dist,mean_pairwise_dist,local_coherence,global_dispersion,local_over_global,global_dispersion_per_sqrt_dim,mean_knn_dist_per_sqrt_dim
cls_L01,cls,1,768,flower,93,5,5,23.139282681597397,34.1995114008139,0.043216551427296274,24.086037236547288,0.0017942574364919204,0.8691300051394955,0.834966942817194
cls_L01,cls,1,768,butterfly,92,5,5,22.64183411239523,35.05027457203299,0.044166033327333314,24.716319830487706,0.0017869178595453473,0.8918733692193102,0.8170168137336399
cls_L01,cls,1,768,box,86,5,5,24.04032373072497,33.19771018387669,0.041596777614185794,23.34264578965438,0.0017820078318894668,0.8423051768909401,0.8674804610837382
cls_L01,cls,1,768,shower,77,5,5,24.223215352266852,32.97607454485384,0.04128271104630287,23.219590110280265,0.0017779259173065817,0.8378647875401928,0.8740799940168464
cls_L01,cls,1,768,scarf,73,5,5,24.084270632585252,33.217478206643214,0.04152087539852803,23.36646542621162,0.0017769429240227098,0.8431646939895852,0.8690662583099309
cls_L01,cls,1,768,chair,95,5,5,24.15267811635497,33.4834769756954,0.04140327607491488,23.576580706899303,0.0017561187769182698,0.8507465761062032,0.8715347007579953
cls_L01,cls,1,768,table,94,5,5,24.23890220584271,33.583514768017444,0.04125599383617931,23.742743671491127,0.0017376253733353089,0.8567424656272304,0.874646044587769
cls_L01,cls,1,768,doll,89,5,5,24.711702915164853,33.15293503164381,0.04046665676715987,23.31454675389366,0.0017356827561059796,0.8412912402746637,0.8917067706377805
cls_L01,cls,1,768,lamp,92,5,5,22.190322669613945,36.642416255802885,0.04506468945444125,26.010421426979484,0.0017325628337454616,0.9385702382876385,0.8007242979191417
cls_L01,cls,1,768,rock,71,5,5,24.19711082328261,34.244018994603636,0.04132724800507149,24.164441501002315,0.0017102504936171306,0.8719591753387907,0.873138027964589
cls_L01,cls,1,768,pony,63,5,5,24.39765105033401,34.400024999707675,0.040987552364649044,24.19769369642647,0.0016938619390285989,0.8731590605874958,0.880374400094056
cls_L01,cls,1,768,refrigerator,65,5,5,25.482467469526853,33.057523416304136,0.039242667579026544,23.183281800412978,0.0016927140823663495,0.8365546242604616,0.9195193408217007
cls_L01,cls,1,768,window,99,5,5,23.90098939059155,35.12385645042514,0.04183927215973924,24.783816568521956,0.0016881690535459942,0.8943089479614037,0.8624526661597764
cls_L01,cls,1,768,bed,74,5,5,25.14378290912351,33.59670365399278,0.03977126288491564,23.60604525098331,0.0016847914363486603,0.8518097862598564,0.9072981144392481
cls_L01,cls,1,768,pillow,85,5,5,24.43173196223573,34.822321676966396,0.04093037700093083,24.430373741364797,0.0016753889004828735,0.8815551784987582,0.881604189072849
cls_L01,cls,1,768,toy,100,5,5,25.341451729164877,33.958090087880976,0.03946103840803736,23.904186341646813,0.001650800317737098,0.8625680261942977,0.9144308735930782
cls_L01,cls,1,768,glass,80,5,5,25.19297582422233,34.209566655205094,0.03969360376389233,24.063965615941278,0.0016495038431071033,0.8683335641333497,0.909073210862656
cls_L01,cls,1,768,bottle,85,5,5,23.836368602570218,36.27512148303842,0.04195269911592878,25.597691871499208,0.0016389250767816078,0.9236771432901978,0.8601208643248163
cls_L01,cls,1,768,shirt,91,5,5,24.549779894226592,35.57564092759667,0.04073356275732523,24.88519032747885,0.001636859602891854,0.8979669584003116,0.8858638769048617
cls_L01,cls,1,768,tree,99,5,5,25.25571976824246,34.4644595844323,0.03959499112187012,24.221472571847656,0.0016347061890816222,0.8740171068453364,0.9113372879232836
cls_L01,cls,1,768,sock,83,5,5,24.789952586349237,35.14399672430212,0.04033892346170347,24.724497344598877,0.0016315366455979985,0.8921684498426469,0.8945303624329245
